"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"15296","Manhattan","2013","6","24","4","45","57","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","5","0","40","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","5","15","49","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","5","30","57","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","5","45","72","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","6","0","84","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","6","15","116","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","6","30","111","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","6","45","142","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","7","0","145","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","7","15","173","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","7","30","175","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","7","45","168","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","8","0","192","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","8","15","180","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","8","30","160","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","8","45","156","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","9","0","171","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","9","15","149","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","9","30","138","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","9","45","133","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","10","0","139","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","10","15","118","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","10","30","115","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","10","45","126","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","11","0","128","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","11","15","98","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","11","30","101","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","11","45","98","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","12","0","88","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","12","15","79","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","12","30","83","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","12","45","49","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","13","0","80","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","13","15","100","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","13","30","40","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","13","45","56","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","14","0","48","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","14","15","36","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","14","30","43","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","14","45","36","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","15","0","47","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","15","15","78","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","15","30","58","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","15","45","85","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","16","0","82","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","16","15","91","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","16","30","64","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","16","45","82","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","17","0","62","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","17","15","64","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","17","30","58","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","17","45","46","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","18","0","69","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","18","15","49","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","18","30","58","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","18","45","49","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","19","0","69","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","19","15","56","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","19","30","70","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","19","45","82","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","20","0","90","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"3394","Staten Island","2009","6","28","3","30","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","3","45","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","4","0","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","4","15","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","4","30","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","4","45","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","5","0","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","5","15","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","5","30","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","5","45","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","6","0","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","6","15","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","6","30","0","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","6","45","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","7","0","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","7","15","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","7","30","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","7","45","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","8","0","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","8","15","6","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","8","30","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","8","45","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","9","0","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","9","15","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","9","30","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","9","45","9","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","10","0","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","10","15","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","10","30","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","10","45","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","11","0","10","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","11","15","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","11","30","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","11","45","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","12","0","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","12","15","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","12","30","7","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","12","45","9","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","13","0","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","13","15","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","13","30","8","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","13","45","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","14","0","6","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","14","15","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","14","30","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","14","45","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","15","0","8","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","15","15","6","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","15","30","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","15","45","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","16","0","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","16","15","7","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","16","30","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","16","45","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","17","0","6","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","17","15","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","17","30","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","17","45","7","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","18","0","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","18","15","6","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","18","30","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","18","45","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","19","0","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","19","15","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","19","30","2","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","19","45","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","20","0","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","20","15","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","20","30","4","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","20","45","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","21","0","5","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","21","15","1","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
"3394","Staten Island","2009","6","28","21","30","3","184610","POINT (963061.9 158743.3)","W/B WINDERMERE RD @ STEUBEN  ST","POUCH TER","STEUBEN ST","WB"
